date,deal_variant_key,Final_Forecast
2025-11-21,magisch vrijthof pakket_alle dagen geldig,22.99418567223998
2025-11-21,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,22.143729621649914
2025-11-21,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.079680774667303
2025-11-21,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),22.10014076735317
2025-11-21,magisch vrijthof pakket_magisch vrijthof,23.054865564553115
2025-11-21,magisch vrijthof pakket_magisch vrijthof pakket,22.925168071636108
2025-11-21,magisch vrijthof pakket_niet geldig op woensdag,23.268382488616457
2025-11-21,magisch vrijthof pakket_weekend,24.67307374795579
2025-11-21,magisch vrijthof_magisch vrijthof,25.676450605466673
2025-11-21,magisch vrijthof_magisch vrijthof pakket,25.492885604934003
2025-11-21,magische fijnproevers_alle dagen geldig,26.917294646630484
2025-11-21,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),29.096010277138596
2025-11-21,soort pakket_basis,29.134705621266473
2025-11-21,soort pakket_standaard,29.174902868196337
2025-11-24,carrousel (5 tickets)_5 tickets,24.439773020683102
2025-11-24,carrousel (5 tickets)_alle dagen geldig,20.85061272048722
2025-11-24,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.122341501043195
2025-11-24,kids pakket_alle dagen geldig,21.370666802586317
2025-11-24,kids pakket_magisch vrijthof pakket,21.457986036758573
2025-11-24,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),23.9391911887531
2025-11-24,magisch kids pakket_5 tickets,22.25327587661464
2025-11-24,magisch kids pakket_alle dagen geldig,21.859080730215517
2025-11-24,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.97864572175453
2025-11-24,magisch kids pakket_niet geldig op woensdag,22.49483455531903
2025-11-24,magisch vrijthof pakket_alle dagen geldig,21.986865125238907
2025-11-24,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,20.68656024269807
2025-11-24,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.052739336808184
2025-11-24,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),35.40552607818693
2025-11-24,magisch vrijthof pakket_magisch vrijthof,28.980242042940493
2025-11-24,magisch vrijthof pakket_magisch vrijthof pakket,28.957364879487475
2025-11-24,magisch vrijthof pakket_niet geldig op woensdag,28.587955327680785
2025-11-24,magisch vrijthof pakket_weekend,28.908703528563315
2025-11-24,magisch vrijthof_magisch vrijthof,29.734298302688188
2025-11-24,magisch vrijthof_magisch vrijthof pakket,29.711851249713916
2025-11-24,magische fijnproevers_alle dagen geldig,25.48232675008141
2025-11-24,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),26.384081941155706
2025-11-24,soort pakket_basis,26.428151610885635
2025-11-24,soort pakket_standaard,26.464614616553607
2025-11-25,carrousel (5 tickets)_5 tickets,19.594261916227154
2025-11-25,carrousel (5 tickets)_alle dagen geldig,19.263241224879128
2025-11-25,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.47283219201678
2025-11-25,kids pakket_alle dagen geldig,21.8206300513413
2025-11-25,kids pakket_magisch vrijthof pakket,21.42078153505889
2025-11-25,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),25.120927886364587
2025-11-25,magisch kids pakket_5 tickets,22.970742463544664
2025-11-25,magisch kids pakket_alle dagen geldig,21.871924510064147
2025-11-25,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.467037994677952
2025-11-25,magisch kids pakket_niet geldig op woensdag,21.72983740381303
2025-11-25,magisch vrijthof pakket_alle dagen geldig,22.02252447542477
2025-11-25,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,20.235923401938898
2025-11-25,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.591775399838053
2025-11-25,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),17.751662814281303
2025-11-25,magisch vrijthof pakket_magisch vrijthof,21.296364983093838
2025-11-25,magisch vrijthof pakket_magisch vrijthof pakket,21.82096557841546
2025-11-25,magisch vrijthof pakket_niet geldig op woensdag,21.403909047308506
2025-11-25,magisch vrijthof pakket_weekend,21.606594257254365
2025-11-25,magisch vrijthof_magisch vrijthof,22.16092905378761
2025-11-25,magisch vrijthof_magisch vrijthof pakket,22.14531370468074
2025-11-25,magische fijnproevers_alle dagen geldig,18.74679791513969
2025-11-25,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.047328346017455
2025-11-25,soort pakket_basis,20.065655644612235
2025-11-25,soort pakket_standaard,20.093340294158427
2025-11-26,carrousel (5 tickets)_5 tickets,26.18348802218252
2025-11-26,carrousel (5 tickets)_alle dagen geldig,20.0804889265967
2025-11-26,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.240658988423522
2025-11-26,kids pakket_alle dagen geldig,22.310334115306894
2025-11-26,kids pakket_magisch vrijthof pakket,22.176618340534247
2025-11-26,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),30.172789458516093
2025-11-26,magisch kids pakket_5 tickets,25.553324703292592
2025-11-26,magisch kids pakket_alle dagen geldig,22.82146446337609
2025-11-26,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.887060025371078
2025-11-26,magisch kids pakket_niet geldig op woensdag,23.771274917551953
2025-11-26,magisch vrijthof pakket_alle dagen geldig,22.305610393587774
2025-11-26,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,20.241147774791575
2025-11-26,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.437032711231875
2025-11-26,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),21.886967898005434
2025-11-26,magisch vrijthof pakket_magisch vrijthof,22.082961334751893
2025-11-26,magisch vrijthof pakket_magisch vrijthof pakket,21.985018633510066
2025-11-26,magisch vrijthof pakket_niet geldig op woensdag,22.693462345795137
2025-11-26,magisch vrijthof pakket_weekend,22.855095830779884
2025-11-26,magisch vrijthof_magisch vrijthof,24.16045947800404
2025-11-26,magisch vrijthof_magisch vrijthof pakket,24.17511957375095
2025-11-26,magische fijnproevers_alle dagen geldig,21.844311188497212
2025-11-26,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.413867224801997
2025-11-26,soort pakket_basis,22.43752146183995
2025-11-26,soort pakket_standaard,22.468478582272887
2025-11-27,carrousel (5 tickets)_5 tickets,25.799088332910937
2025-11-27,carrousel (5 tickets)_alle dagen geldig,19.68450665586475
2025-11-27,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.919310219031125
2025-11-27,kids pakket_alle dagen geldig,21.75128237350754
2025-11-27,kids pakket_magisch vrijthof pakket,21.63347217503505
2025-11-27,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),29.534142765520755
2025-11-27,magisch kids pakket_5 tickets,24.321867172220053
2025-11-27,magisch kids pakket_alle dagen geldig,22.72502837776114
2025-11-27,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.936435480682867
2025-11-27,magisch kids pakket_niet geldig op woensdag,22.121175413729922
2025-11-27,magisch vrijthof pakket_alle dagen geldig,22.074362582748503
2025-11-27,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,23.758497479754062
2025-11-27,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.617812271105173
2025-11-27,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),21.861518598076543
2025-11-27,magisch vrijthof pakket_magisch vrijthof,24.887882288017952
2025-11-27,magisch vrijthof pakket_magisch vrijthof pakket,24.405681993039657
2025-11-27,magisch vrijthof pakket_niet geldig op woensdag,25.759490838297566
2025-11-27,magisch vrijthof pakket_weekend,25.851513796666172
2025-11-27,magisch vrijthof_magisch vrijthof,26.45470844738725
2025-11-27,magisch vrijthof_magisch vrijthof pakket,26.45299413317341
2025-11-27,magische fijnproevers_alle dagen geldig,24.461904876640062
2025-11-27,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),24.71275500259052
2025-11-27,soort pakket_basis,24.7415838994618
2025-11-27,soort pakket_standaard,24.775719942240855
2025-11-28,carrousel (5 tickets)_5 tickets,24.68426782435645
2025-11-28,carrousel (5 tickets)_alle dagen geldig,18.61514142253809
2025-11-28,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.60862410021259
2025-11-28,kids pakket_alle dagen geldig,22.43930704024513
2025-11-28,kids pakket_magisch vrijthof pakket,22.66177034231785
2025-11-28,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),26.495531123593175
2025-11-28,magisch kids pakket_5 tickets,22.056928028137346
2025-11-28,magisch kids pakket_alle dagen geldig,21.447067207547022
2025-11-28,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.15213687300779
2025-11-28,magisch kids pakket_niet geldig op woensdag,21.827197278232653
2025-11-28,magisch vrijthof pakket_alle dagen geldig,21.680850673374376
2025-11-28,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,24.779542670209565
2025-11-28,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.342216909765025
2025-11-28,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),22.442518187311073
2025-11-28,magisch vrijthof pakket_magisch vrijthof,22.560575652838615
2025-11-28,magisch vrijthof pakket_magisch vrijthof pakket,22.446452825498366
2025-11-28,magisch vrijthof pakket_niet geldig op woensdag,22.413657250866727
2025-11-28,magisch vrijthof pakket_weekend,23.81306202038469
2025-11-28,magisch vrijthof_magisch vrijthof,24.371236108785812
2025-11-28,magisch vrijthof_magisch vrijthof pakket,24.1423742669697
2025-11-28,magische fijnproevers_alle dagen geldig,26.219182223589023
2025-11-28,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),26.739823463264493
2025-11-28,soort pakket_basis,26.7732151708324
2025-11-28,soort pakket_standaard,26.810154261802413
2025-12-01,carrousel (5 tickets)_5 tickets,29.106339102951253
2025-12-01,carrousel (5 tickets)_alle dagen geldig,28.62039027694631
2025-12-01,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),30.872739958908095
2025-12-01,kids pakket_alle dagen geldig,35.496946528854295
2025-12-01,kids pakket_magisch vrijthof pakket,39.51720319872914
2025-12-01,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),40.376873163189344
2025-12-01,magisch kids pakket_5 tickets,40.214143930098004
2025-12-01,magisch kids pakket_alle dagen geldig,39.961209223368904
2025-12-01,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.777303067689807
2025-12-01,magisch kids pakket_niet geldig op woensdag,25.267288946179185
2025-12-01,magisch vrijthof pakket_alle dagen geldig,22.11756563543517
2025-12-01,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,20.22125535526565
2025-12-01,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.727133387712982
2025-12-01,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),29.342086156235226
2025-12-01,magisch vrijthof pakket_magisch vrijthof,22.387895236318478
2025-12-01,magisch vrijthof pakket_magisch vrijthof pakket,21.639456956952433
2025-12-01,magisch vrijthof pakket_niet geldig op woensdag,30.593605432978016
2025-12-01,magisch vrijthof pakket_weekend,30.896374395080723
2025-12-01,magisch vrijthof_magisch vrijthof,27.9384159374013
2025-12-01,magisch vrijthof_magisch vrijthof pakket,27.890780173944623
2025-12-01,magische fijnproevers_alle dagen geldig,42.67310064126383
2025-12-01,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),42.47291297593817
2025-12-01,soort pakket_basis,42.569447851509075
2025-12-01,soort pakket_standaard,42.62818105544803
2025-12-02,carrousel (5 tickets)_5 tickets,29.8669447632255
2025-12-02,carrousel (5 tickets)_alle dagen geldig,29.161227477113076
2025-12-02,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),31.48213757392272
2025-12-02,kids pakket_alle dagen geldig,34.8432486302307
2025-12-02,kids pakket_magisch vrijthof pakket,38.53891663205784
2025-12-02,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),39.50746611886954
2025-12-02,magisch kids pakket_5 tickets,39.493280088735716
2025-12-02,magisch kids pakket_alle dagen geldig,40.65171048871883
2025-12-02,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.425234505937215
2025-12-02,magisch kids pakket_niet geldig op woensdag,24.935333851368917
2025-12-02,magisch vrijthof pakket_alle dagen geldig,21.786735834488802
2025-12-02,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,19.6476097702651
2025-12-02,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.752089923293415
2025-12-02,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),22.895529975605694
2025-12-02,magisch vrijthof pakket_magisch vrijthof,22.36205733486097
2025-12-02,magisch vrijthof pakket_magisch vrijthof pakket,21.199964111011713
2025-12-02,magisch vrijthof pakket_niet geldig op woensdag,32.89496300216578
2025-12-02,magisch vrijthof pakket_weekend,33.05244777943257
2025-12-02,magisch vrijthof_magisch vrijthof,29.894229795941936
2025-12-02,magisch vrijthof_magisch vrijthof pakket,29.8489631015146
2025-12-02,magische fijnproevers_alle dagen geldig,40.65592738788998
2025-12-02,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),40.51986267527296
2025-12-02,soort pakket_basis,40.597626780636766
2025-12-02,soort pakket_standaard,40.65363945671051
2025-12-03,carrousel (5 tickets)_5 tickets,25.176863889381725
2025-12-03,carrousel (5 tickets)_alle dagen geldig,21.745141324652554
2025-12-03,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),24.10850434082825
2025-12-03,kids pakket_alle dagen geldig,24.252335937020845
2025-12-03,kids pakket_magisch vrijthof pakket,26.690951803630828
2025-12-03,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),32.36876150881751
2025-12-03,magisch kids pakket_5 tickets,29.371291154225908
2025-12-03,magisch kids pakket_alle dagen geldig,28.066893005124115
2025-12-03,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.616281591626958
2025-12-03,magisch kids pakket_niet geldig op woensdag,26.550446690883597
2025-12-03,magisch vrijthof pakket_alle dagen geldig,22.585298384168826
2025-12-03,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,20.695109032246133
2025-12-03,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.438235874781697
2025-12-03,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),21.723242261090807
2025-12-03,magisch vrijthof pakket_magisch vrijthof,22.87666680699096
2025-12-03,magisch vrijthof pakket_magisch vrijthof pakket,22.42048431918017
2025-12-03,magisch vrijthof pakket_niet geldig op woensdag,34.76545754711371
2025-12-03,magisch vrijthof pakket_weekend,34.946498869575926
2025-12-03,magisch vrijthof_magisch vrijthof,31.846832353953292
2025-12-03,magisch vrijthof_magisch vrijthof pakket,31.866342202378583
2025-12-03,magische fijnproevers_alle dagen geldig,42.79910979067722
2025-12-03,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),42.64829096793659
2025-12-03,soort pakket_basis,42.731178231000364
2025-12-03,soort pakket_standaard,42.790134574863394
2025-12-04,carrousel (5 tickets)_5 tickets,23.993900366269017
2025-12-04,carrousel (5 tickets)_alle dagen geldig,17.828620955970475
2025-12-04,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.80681138612011
2025-12-04,kids pakket_alle dagen geldig,18.052496317598365
2025-12-04,kids pakket_magisch vrijthof pakket,19.377305602081883
2025-12-04,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),23.076318807944595
2025-12-04,magisch kids pakket_5 tickets,20.145260690580276
2025-12-04,magisch kids pakket_alle dagen geldig,20.60613867585313
2025-12-04,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.18715363261259
2025-12-04,magisch kids pakket_niet geldig op woensdag,23.065773328086927
2025-12-04,magisch vrijthof pakket_alle dagen geldig,20.530786531450275
2025-12-04,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,23.385974107088042
2025-12-04,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.137169354239955
2025-12-04,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),21.700315825899924
2025-12-04,magisch vrijthof pakket_magisch vrijthof,22.05596457716433
2025-12-04,magisch vrijthof pakket_magisch vrijthof pakket,21.17809969166016
2025-12-04,magisch vrijthof pakket_niet geldig op woensdag,24.468628491607387
2025-12-04,magisch vrijthof pakket_weekend,24.037673737522237
2025-12-04,magisch vrijthof_magisch vrijthof,21.654343010121902
2025-12-04,magisch vrijthof_magisch vrijthof pakket,21.713220847635515
2025-12-04,magische fijnproevers_alle dagen geldig,32.177267872962226
2025-12-04,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),32.99297176029754
2025-12-04,soort pakket_basis,33.05261853031075
2025-12-04,soort pakket_standaard,33.09822133426604
2025-12-05,carrousel (5 tickets)_5 tickets,27.495429231994287
2025-12-05,carrousel (5 tickets)_alle dagen geldig,20.735004179238175
2025-12-05,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),25.010441886730714
2025-12-05,kids pakket_alle dagen geldig,24.41369984000907
2025-12-05,kids pakket_magisch vrijthof pakket,21.24683791687851
2025-12-05,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),22.513165483359053
2025-12-05,magisch kids pakket_5 tickets,20.533985622331134
2025-12-05,magisch kids pakket_alle dagen geldig,22.439498444183286
2025-12-05,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.63332695672121
2025-12-05,magisch kids pakket_niet geldig op woensdag,24.23942982021561
2025-12-05,magisch vrijthof pakket_alle dagen geldig,21.094680112501237
2025-12-05,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,22.528791292358715
2025-12-05,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.734570244552888
2025-12-05,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),23.829355616634853
2025-12-05,magisch vrijthof pakket_magisch vrijthof,21.878166494128564
2025-12-05,magisch vrijthof pakket_magisch vrijthof pakket,21.510472036157168
2025-12-05,magisch vrijthof pakket_niet geldig op woensdag,21.274321576953813
2025-12-05,magisch vrijthof pakket_weekend,20.945688698525643
2025-12-05,magisch vrijthof_magisch vrijthof,22.16888416748337
2025-12-05,magisch vrijthof_magisch vrijthof pakket,22.218581951511037
2025-12-05,magische fijnproevers_alle dagen geldig,20.602976577508716
2025-12-05,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.20392625570456
2025-12-05,soort pakket_basis,21.23519788439291
2025-12-05,soort pakket_standaard,21.264496155124036
2025-12-08,carrousel (5 tickets)_5 tickets,25.271136161837877
2025-12-08,carrousel (5 tickets)_alle dagen geldig,17.13770040038206
2025-12-08,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.571967012985507
2025-12-08,kids pakket_alle dagen geldig,22.503200734654737
2025-12-08,kids pakket_magisch vrijthof pakket,24.065959274052318
2025-12-08,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),23.392041847822643
2025-12-08,magisch kids pakket_5 tickets,23.40439270484859
2025-12-08,magisch kids pakket_alle dagen geldig,21.977883242491945
2025-12-08,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.778728233383696
2025-12-08,magisch kids pakket_niet geldig op woensdag,25.202086705855017
2025-12-08,magisch vrijthof pakket_alle dagen geldig,22.424910285670947
2025-12-08,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,22.438194356512216
2025-12-08,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.123469468640064
2025-12-08,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),33.00777758571698
2025-12-08,magisch vrijthof pakket_magisch vrijthof,20.802203507527487
2025-12-08,magisch vrijthof pakket_magisch vrijthof pakket,19.263621235023354
2025-12-08,magisch vrijthof pakket_niet geldig op woensdag,20.713376226046947
2025-12-08,magisch vrijthof pakket_weekend,20.099827845660965
2025-12-08,magisch vrijthof_magisch vrijthof,21.950708521149224
2025-12-08,magisch vrijthof_magisch vrijthof pakket,22.013284905297933
2025-12-08,magische fijnproevers_alle dagen geldig,22.820293674858632
2025-12-08,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.511521836580368
2025-12-08,soort pakket_basis,23.578432466684568
2025-12-08,soort pakket_standaard,23.61096370569564
2025-12-09,carrousel (5 tickets)_5 tickets,23.563000925805383
2025-12-09,carrousel (5 tickets)_alle dagen geldig,16.58299907488383
2025-12-09,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),19.460457193558824
2025-12-09,kids pakket_alle dagen geldig,20.3587724675354
2025-12-09,kids pakket_magisch vrijthof pakket,21.63207044367338
2025-12-09,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),21.140085856850273
2025-12-09,magisch kids pakket_5 tickets,21.218141683555473
2025-12-09,magisch kids pakket_alle dagen geldig,20.876081282037088
2025-12-09,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.09996161944366
2025-12-09,magisch kids pakket_niet geldig op woensdag,23.822193191102446
2025-12-09,magisch vrijthof pakket_alle dagen geldig,20.700361611884198
2025-12-09,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,22.626656623594403
2025-12-09,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.341767419907708
2025-12-09,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),28.67327415854819
2025-12-09,magisch vrijthof pakket_magisch vrijthof,21.89332300247875
2025-12-09,magisch vrijthof pakket_magisch vrijthof pakket,20.065064700120345
2025-12-09,magisch vrijthof pakket_niet geldig op woensdag,21.766304492349732
2025-12-09,magisch vrijthof pakket_weekend,21.057119846264694
2025-12-09,magisch vrijthof_magisch vrijthof,22.894452312499272
2025-12-09,magisch vrijthof_magisch vrijthof pakket,22.966386026469948
2025-12-09,magische fijnproevers_alle dagen geldig,19.778741053095484
2025-12-09,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.474894470588247
2025-12-09,soort pakket_basis,20.522630234738003
2025-12-09,soort pakket_standaard,20.550945373594043
2025-12-10,carrousel (5 tickets)_5 tickets,22.79573979794732
2025-12-10,carrousel (5 tickets)_alle dagen geldig,16.675151682303923
2025-12-10,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),19.007801423790088
2025-12-10,kids pakket_alle dagen geldig,19.59793457245653
2025-12-10,kids pakket_magisch vrijthof pakket,21.01390593342872
2025-12-10,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),25.04814838253597
2025-12-10,magisch kids pakket_5 tickets,22.52310258979564
2025-12-10,magisch kids pakket_alle dagen geldig,20.455158607110405
2025-12-10,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.454887478616723
2025-12-10,magisch kids pakket_niet geldig op woensdag,31.579358727600564
2025-12-10,magisch vrijthof pakket_alle dagen geldig,26.844720955213877
2025-12-10,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,19.189614268396436
2025-12-10,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.430207992292825
2025-12-10,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),26.020500751352927
2025-12-10,magisch vrijthof pakket_magisch vrijthof,19.513947900490475
2025-12-10,magisch vrijthof pakket_magisch vrijthof pakket,19.609661299420054
2025-12-10,magisch vrijthof pakket_niet geldig op woensdag,22.21757305168073
2025-12-10,magisch vrijthof pakket_weekend,21.206227931749915
2025-12-10,magisch vrijthof_magisch vrijthof,23.121670238270895
2025-12-10,magisch vrijthof_magisch vrijthof pakket,23.21727440289701
2025-12-10,magische fijnproevers_alle dagen geldig,22.7002273187293
2025-12-10,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.408628613953038
2025-12-10,soort pakket_basis,23.464241757294477
2025-12-10,soort pakket_standaard,23.496615447017007
2025-12-11,carrousel (5 tickets)_5 tickets,23.778616626909113
2025-12-11,carrousel (5 tickets)_alle dagen geldig,17.993063003962355
2025-12-11,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.324965841958235
2025-12-11,kids pakket_alle dagen geldig,21.019680571103116
2025-12-11,kids pakket_magisch vrijthof pakket,22.33287719059812
2025-12-11,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),24.133444983617228
2025-12-11,magisch kids pakket_5 tickets,20.99314940316392
2025-12-11,magisch kids pakket_alle dagen geldig,22.136115303333465
2025-12-11,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.251757275046696
2025-12-11,magisch kids pakket_niet geldig op woensdag,25.28396866833397
2025-12-11,magisch vrijthof pakket_alle dagen geldig,21.257241762180527
2025-12-11,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,21.432331972362626
2025-12-11,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.615885959661068
2025-12-11,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),22.37660762604799
2025-12-11,magisch vrijthof pakket_magisch vrijthof,21.693364535162058
2025-12-11,magisch vrijthof pakket_magisch vrijthof pakket,21.463465149674033
2025-12-11,magisch vrijthof pakket_niet geldig op woensdag,23.97770663172831
2025-12-11,magisch vrijthof pakket_weekend,22.931619315297638
2025-12-11,magisch vrijthof_magisch vrijthof,24.087876187718653
2025-12-11,magisch vrijthof_magisch vrijthof pakket,24.16172594426285
2025-12-11,magische fijnproevers_alle dagen geldig,22.390246346326396
