deal_variant_key,slotDates,Model_Prediction,Applied_Growth_Rate,Final_Forecast
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-04,0.5572214921957173,0.08664885281600843,25.42397026799055
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-04,0.5767096595468586,0.07424678221356552,26.012828297637427
magisch vrijthof pakket_magisch vrijthof,2025-11-04,0.5588350324464,0.07363649934414201,25.192262795600925
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-04,0.5299002747932426,0.07366809019706869,23.88858786128639
magisch vrijthof pakket_niet geldig op woensdag,2025-11-04,0.5425669041313081,0.07608484485919076,24.514672799721854
magisch vrijthof pakket_weekend,2025-11-04,0.5257367140159133,0.08049512863264476,23.8515939214175
magisch vrijthof_magisch vrijthof,2025-11-04,0.4793732534139924,0.07863890037284232,21.710816910333257
magisch vrijthof_magisch vrijthof pakket,2025-11-04,0.48171577128345117,0.07582458280396084,21.759986231462833
magische fijnproevers_alle dagen geldig,2025-11-04,0.40587264520628624,0.08223705789444759,18.4432931838621
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-04,0.593142494825978,0.07278987721304084,26.717756878201012
soort pakket_basis,2025-11-04,0.5921973842586135,0.07584289297070437,26.7510989151967
soort pakket_standaard,2025-11-04,0.5921973842586135,0.07732723686587384,26.788007492297773
carrousel (5 tickets)_5 tickets,2025-11-05,0.45103004338902897,0.07749080237694725,20.405410232472004
carrousel (5 tickets)_alle dagen geldig,2025-11-05,0.4389527997744929,0.08901428612819832,20.071401000561668
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-05,0.47821249691268297,0.0846398788362281,21.778741312401912
kids pakket_alle dagen geldig,2025-11-05,0.4813975020930352,0.08197316968394074,21.86989062629268
kids pakket_magisch vrijthof pakket,2025-11-05,0.4734981636964062,0.07312037280884874,21.335018615835743
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-05,0.579377908959511,0.07311989040672406,26.105767380539017
magisch kids pakket_5 tickets,2025-11-05,0.5377002621026956,0.07116167224336399,24.183633912201294
magisch kids pakket_alle dagen geldig,2025-11-05,0.48407081250815537,0.0873235229154987,22.10008621896487
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-05,0.524209211946278,0.08202230023486418,23.81590818278435
magisch kids pakket_niet geldig op woensdag,2025-11-05,0.5797903440085745,0.0841614515559209,26.393150052204394
magisch vrijthof pakket_alle dagen geldig,2025-11-05,0.47662599671082284,0.07041168988591606,21.42174557965071
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-05,0.5200310967364701,0.08939819704323988,23.787141370250925
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-05,0.49988938540594197,0.08664885281600843,22.808116789904428
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-05,0.3961036970574046,0.07424678221356552,17.86649016371549
magisch vrijthof pakket_magisch vrijthof,2025-11-05,0.4572399848478762,0.07363649934414201,20.61236177073259
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-05,0.4701284789899648,0.07366809019706869,21.19399821188378
